identifier,title,price,description,category,image_urls,variation_titles,name_variations,variations_price,id
7b1d9ae32331ed540ed9dfa23034a9cebca023cd668e5f548eceadde1ee41812,Dorjeeshampa - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dorje_Shampa_Large_bbeec87e-b2ec-4426-aeb8-9a02fac65aac_1024x1024.jpg?v=1654963695, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dorje_Shampa_Small_c3a4c305-0bd7-4f97-a8f3-b9d866d47ee2_1024x1024.jpg?v=1655013033",Size,Large Premium  ,"3,935.75",41241609470109
00073706fb82bca5151a9c75a034fe7c5de8698b7a9ad19ea1cc3bc511ae5029,21 Tara - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/21_Green_Tara_Large_c8acb7ae-1202-4f77-8057-606ed2516bf2_1024x1024.jpg?v=1654963643, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/21_Green_Tara_Small_9243bc81-484a-439a-ad03-310c0a57f981_1024x1024.jpg?v=1655012797",Size,Large  ,"2,185.75",42694222676214
00073706fb82bca5151a9c75a034fe7c5de8698b7a9ad19ea1cc3bc511ae5029,21 Tara - Brocade Computer Canvas Printed Thangka,Small -  435.75," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/21_Green_Tara_Large_c8acb7ae-1202-4f77-8057-606ed2516bf2_1024x1024.jpg?v=1654963643, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/21_Green_Tara_Small_9243bc81-484a-439a-ad03-310c0a57f981_1024x1024.jpg?v=1655012797",Size,Small  ,435.75,42694222643446
00073706fb82bca5151a9c75a034fe7c5de8698b7a9ad19ea1cc3bc511ae5029,21 Tara - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/21_Green_Tara_Large_c8acb7ae-1202-4f77-8057-606ed2516bf2_1024x1024.jpg?v=1654963643, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/21_Green_Tara_Small_9243bc81-484a-439a-ad03-310c0a57f981_1024x1024.jpg?v=1655012797",Size,Large Premium  ,"3,935.75",42694222708982
e871c122017e8a4646e1afe12cacd50a19f11f51d50a1c44633ca2b8da2ebb55,Dookar - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Thangka_2_1024x1024.png?v=1654975012, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dookar_Small_7ff95ca2-b385-47b3-a63f-f8ef99692746_1024x1024.jpg?v=1655012981, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210814-WA0044-01_1024x1024.jpg?v=1655012981",Size,Large  ,"2,185.75",36490532815005
e871c122017e8a4646e1afe12cacd50a19f11f51d50a1c44633ca2b8da2ebb55,Dookar - Brocade Computer Canvas Printed Thangka,Small -  435.75," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Thangka_2_1024x1024.png?v=1654975012, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dookar_Small_7ff95ca2-b385-47b3-a63f-f8ef99692746_1024x1024.jpg?v=1655012981, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210814-WA0044-01_1024x1024.jpg?v=1655012981",Size,Small  ,435.75,36490532782237
e871c122017e8a4646e1afe12cacd50a19f11f51d50a1c44633ca2b8da2ebb55,Dookar - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Thangka_2_1024x1024.png?v=1654975012, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dookar_Small_7ff95ca2-b385-47b3-a63f-f8ef99692746_1024x1024.jpg?v=1655012981, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210814-WA0044-01_1024x1024.jpg?v=1655012981",Size,Large Premium  ,"3,935.75",37705952559261
c182efb1f1fcafdf4aad9d6dd90a3203fe9a813e1f359da904182719f1d4fc26,35 Buddha - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/35_Buddha_Large_0e87e6a2-1930-42c7-8fee-8d8b3461adac_1024x1024.jpg?v=1654964125, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/35_Buddha_Small_8babf55f-107b-4cc3-a189-3058f2e3d57c_1024x1024.jpg?v=1655012903",Size,Large  ,"2,185.75",43894634578166
c182efb1f1fcafdf4aad9d6dd90a3203fe9a813e1f359da904182719f1d4fc26,35 Buddha - Brocade Computer Canvas Printed Thangka,Small -  435.75," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/35_Buddha_Large_0e87e6a2-1930-42c7-8fee-8d8b3461adac_1024x1024.jpg?v=1654964125, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/35_Buddha_Small_8babf55f-107b-4cc3-a189-3058f2e3d57c_1024x1024.jpg?v=1655012903",Size,Small  ,435.75,43894634545398
c182efb1f1fcafdf4aad9d6dd90a3203fe9a813e1f359da904182719f1d4fc26,35 Buddha - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/35_Buddha_Large_0e87e6a2-1930-42c7-8fee-8d8b3461adac_1024x1024.jpg?v=1654964125, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/35_Buddha_Small_8babf55f-107b-4cc3-a189-3058f2e3d57c_1024x1024.jpg?v=1655012903",Size,Large Premium  ,"3,935.75",43894634610934
f7e039aed3ae070b2ed500b45b80a7076f4b0a6bc8bddfbeef171a9314189a4d,Chengresi - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Image depicted is of large Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20
inch Large (Premium) 38 inch x 21 inch *approximately For custom sizes, please reach us at our
Customer Service. https://folkbazar.com/pages/contact-us",Thangkas,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Chenrezig_Large_077628cc-2084-47c7-abfd-5e5d0851e036_1024x1024.jpg?v=1654963456,Size,Large  ,"2,185.75",41321125937309
f7e039aed3ae070b2ed500b45b80a7076f4b0a6bc8bddfbeef171a9314189a4d,Chengresi - Brocade Computer Canvas Printed Thangka,Small -  435.75," Image depicted is of large Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20
inch Large (Premium) 38 inch x 21 inch *approximately For custom sizes, please reach us at our
Customer Service. https://folkbazar.com/pages/contact-us",Thangkas,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Chenrezig_Large_077628cc-2084-47c7-abfd-5e5d0851e036_1024x1024.jpg?v=1654963456,Size,Small  ,435.75,41321125904541
f7e039aed3ae070b2ed500b45b80a7076f4b0a6bc8bddfbeef171a9314189a4d,Chengresi - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Image depicted is of large Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20
inch Large (Premium) 38 inch x 21 inch *approximately For custom sizes, please reach us at our
Customer Service. https://folkbazar.com/pages/contact-us",Thangkas,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Chenrezig_Large_077628cc-2084-47c7-abfd-5e5d0851e036_1024x1024.jpg?v=1654963456,Size,Large Premium  ,"3,935.75",41321125970077
f3034ede01d9d8ce5461e78abd3d7c514c886e05be7bb2c1042b0f6150f4a2a8,White Tara - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/White_Tara_Large_bc491a59-4f01-4929-9482-b1aaa7934f01_1024x1024.jpg?v=1654964211, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Thangka_WhiteTara_1024x1024.jpg?v=1654964211, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03280-01_b69a8fcd-4cd0-4fd2-b15b-92da2326ca0c_1024x1024.jpg?v=1654964211",Size,Large  ,"2,185.75",36490532126877
f3034ede01d9d8ce5461e78abd3d7c514c886e05be7bb2c1042b0f6150f4a2a8,White Tara - Brocade Computer Canvas Printed Thangka,Small -  435.75," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/White_Tara_Large_bc491a59-4f01-4929-9482-b1aaa7934f01_1024x1024.jpg?v=1654964211, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Thangka_WhiteTara_1024x1024.jpg?v=1654964211, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03280-01_b69a8fcd-4cd0-4fd2-b15b-92da2326ca0c_1024x1024.jpg?v=1654964211",Size,Small  ,435.75,36490532094109
f3034ede01d9d8ce5461e78abd3d7c514c886e05be7bb2c1042b0f6150f4a2a8,White Tara - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/White_Tara_Large_bc491a59-4f01-4929-9482-b1aaa7934f01_1024x1024.jpg?v=1654964211, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Thangka_WhiteTara_1024x1024.jpg?v=1654964211, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03280-01_b69a8fcd-4cd0-4fd2-b15b-92da2326ca0c_1024x1024.jpg?v=1654964211",Size,Large Premium  ,"3,935.75",37705961242781
b1b3081dc8f6338abdf63d26e8e24a928c56847c8d1ceccb2612eff0cf301da6,Shiva Khorlo - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Image depicted is of large Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20
inch Large (Premium) 38 inch x 21 inch *approximately For custom sizes, please reach us at our
Customer Service. https://folkbazar.com/pages/contact-us",Thangkas,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Shiva_Khorlo_Large_85d2eba6-2698-4b89-a626-59564b622a31_1024x1024.jpg?v=1654963743,Size,Large  ,"2,185.75",42030754038006
b1b3081dc8f6338abdf63d26e8e24a928c56847c8d1ceccb2612eff0cf301da6,Shiva Khorlo - Brocade Computer Canvas Printed Thangka,Small -  435.75," Image depicted is of large Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20
inch Large (Premium) 38 inch x 21 inch *approximately For custom sizes, please reach us at our
Customer Service. https://folkbazar.com/pages/contact-us",Thangkas,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Shiva_Khorlo_Large_85d2eba6-2698-4b89-a626-59564b622a31_1024x1024.jpg?v=1654963743,Size,Small  ,435.75,42030754005238
b1b3081dc8f6338abdf63d26e8e24a928c56847c8d1ceccb2612eff0cf301da6,Shiva Khorlo - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Image depicted is of large Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20
inch Large (Premium) 38 inch x 21 inch *approximately For custom sizes, please reach us at our
Customer Service. https://folkbazar.com/pages/contact-us",Thangkas,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Shiva_Khorlo_Large_85d2eba6-2698-4b89-a626-59564b622a31_1024x1024.jpg?v=1654963743,Size,Large Premium  ,"3,935.75",42030754070774
