identifier,title,price,description,category,image_urls,variation_titles,name_variations,variations_price,id
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Doma / Yellow / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Doma  Yellow  Satin  ,610.75,37816756142237
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Doma / White / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Doma  White  Cotton  ,225.75,37816756175005
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Doma / White / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Doma  White  Satin  ,610.75,37816756207773
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Guru / Red / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Guru  Red  Cotton  ,225.75,37816756240541
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Guru / Red / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Guru  Red  Satin  ,610.75,37816756273309
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Guru / Green / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Guru  Green  Cotton  ,225.75,37816756306077
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Guru / Green / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Guru  Green  Satin  ,610.75,37816756338845
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Guru / Blue / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Guru  Blue  Cotton  ,225.75,37816756371613
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Guru / Blue / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Guru  Blue  Satin  ,610.75,37816756404381
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Guru / Yellow / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Guru  Yellow  Cotton  ,225.75,37816756437149
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Guru / Yellow / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Guru  Yellow  Satin  ,610.75,37816756469917
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Guru / White / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Guru  White  Cotton  ,225.75,37816756502685
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Guru / White / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Guru  White  Satin  ,610.75,37816756535453
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Gyalchen chema / Red / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Gyalchen chema  Red  Cotton  ,225.75,37816756568221
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Gyalchen chema / Red / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Gyalchen chema  Red  Satin  ,610.75,37816756600989
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Gyalchen chema / Green / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Gyalchen chema  Green  Cotton  ,225.75,37816756633757
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Gyalchen chema / Green / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Gyalchen chema  Green  Satin  ,610.75,37816756666525
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Gyalchen chema / Blue / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Gyalchen chema  Blue  Cotton  ,225.75,37816756699293
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Gyalchen chema / Blue / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Gyalchen chema  Blue  Satin  ,610.75,37816756732061
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Gyalchen chema / Yellow / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Gyalchen chema  Yellow  Cotton  ,225.75,37816756764829
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Gyalchen chema / Yellow / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Gyalchen chema  Yellow  Satin  ,610.75,37816756797597
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Gyalchen chema / White / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Gyalchen chema  White  Cotton  ,225.75,37816756830365
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Gyalchen chema / White / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Gyalchen chema  White  Satin  ,610.75,37816756863133
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Cheader / Red / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Cheader  Red  Cotton  ,225.75,37816756895901
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Cheader / Red / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Cheader  Red  Satin  ,610.75,37816756961437
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Cheader / Green / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Cheader  Green  Cotton  ,225.75,37816756994205
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Cheader / Green / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Cheader  Green  Satin  ,610.75,37816757026973
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Cheader / Blue / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Cheader  Blue  Cotton  ,225.75,37816757059741
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Cheader / Blue / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Cheader  Blue  Satin  ,610.75,37816757092509
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Cheader / Yellow / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Cheader  Yellow  Cotton  ,225.75,37816757125277
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Cheader / Yellow / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Cheader  Yellow  Satin  ,610.75,37816757158045
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Cheader / White / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Cheader  White  Cotton  ,225.75,37816757190813
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Cheader / White / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Cheader  White  Satin  ,610.75,37816757223581
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Dookar / Red / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Dookar  Red  Cotton  ,225.75,37816757256349
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Dookar / Red / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Dookar  Red  Satin  ,610.75,37816757289117
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Dookar / Green / Cotton -  225.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Dookar  Green  Cotton  ,225.75,37816757321885
d66e523dfbd12ac1dd4f459b3bc06982f75a38da969da08c04c5ce2590343e33,Tibetan Vertical Prayer Flags (for Bamboo),Dookar / Green / Satin -  610.75," Mantra can be selected from dropdown. Prices mentioned are for a single flag on a bamboo. Height ~
15 ft Images 2 and 3 are for illustration purposes.",Prayer Flags,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Tibetan_Vertical_Prayer_Flags_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0012_1024x1024.jpg?v=1675496360, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210207-WA0004_1024x1024.jpg?v=1675496360",Material,Dookar  Green  Satin  ,610.75,37816757354653
