Product ID,Brand,Category,Solid By,Product Detail,Title,Price,Sizes,Description,Photo URLs,URL_Product
91672910,Groovee,Shirts,Sold by: ENNOBLE,"Color: MULTICOLOUR
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f561cd316c54460d005/img_0206-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f561cd316c54460d002/img_0202-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-rz1u2ch
38419279,Groovee,Shirts,Sold by: ENNOBLE,"Color: BLUE
Washcare: MACHINE WASH
Fabric: COTTON RAYON
Occasion: CASUAL WEAR
",Ennoble Blue Casual Printed Shirt for Men,"2,499",S|M|L,This Ennoble Blue Casual Printed Shirt for Men is a perfect addition to your wardrobe. It is made from a blend of cotton and rayon for a comfortable and light wear. The classic blue shade adds a bold twist to your casual look.,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f29215925d86510af5c/img_1316-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f29215925d86510af58/img_1322-1800x1800.jpg",https://www.groovee.in/product/ennoble-blue-casual-printed-shirt-for-men-3
53269768,Groovee,Shirts,Sold by: ENNOBLE,"Color: PINK
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e5cfabaaa78b479e1d6/img_3573-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e5cfabaaa78b479e1d9/img_3577-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-81
27253195,Groovee,Shirts,Sold by: ENNOBLE,"Color: GREEN
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e899a92d978bb6ac939/img_3415-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e899a92d978bb6ac923/img_3410-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-47
49780459,Groovee,Shirts,Sold by: ENNOBLE,"Color: MULTICOLOUR
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e639a92d978bb6ac2b7/img_3676-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e649a92d978bb6ac2c6/img_3681-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-76
05749557,Groovee,Shirts,Sold by: ENNOBLE,"Color: BLUE
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e548713e74ef73562c1/img_3770-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e548713e74ef73562c0/img_3775-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-88
89569250,Groovee,Shirts,Sold by: ENNOBLE,"Color: BLUE
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e4f8a14cf792536c090/img_4081-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e4f8a14cf792536c08e/img_4076-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-90
60680439,Groovee,Shirts,Sold by: ENNOBLE,"Color: BLACK
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e5c31c5e8c4e16c987a/img_3740-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e5c31c5e8c4e16c987c/img_3743-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-82
84204864,Groovee,Shirts,Sold by: ENNOBLE,"Color: MULTICOLOUR
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e588207f4d8c37e01b7/img_4014-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e588207f4d8c37e01c7/img_4019-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-85
22682607,Groovee,Shirts,Sold by: ENNOBLE,"Color: NAVY
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f4d36839e7924b70bda/img_0566-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f4e36839e7924b70bf0/img_0559-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-fohu2ch
36953976,Groovee,Shirts,Sold by: ENNOBLE,"Color: BLACK
Washcare: MACHINE WASH
Fabric: COTTON RAYON
Occasion: CASUAL WEAR
",Ennoble Black Casual Printed Shirt for Men,"2,499",S|M|L,"This Ennoble Black Casual Printed Shirt for Men is a stylish and comfortable addition to any wardrobe. Crafted from a lightweight cotton rayon blend, it offers a relaxed fit and features a stylish print. Perfect for everyday wear, this shirt is sure to become a staple.","https://www.groovee.in/s/637b22156d77cd009523f663/65be2f299a92d978bb6ae32a/img_1296-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f299a92d978bb6ae329/img_1303-1800x1800.jpg",https://www.groovee.in/product/ennoble-black-casual-printed-shirt-for-men-3
