Product ID,Brand,Category,Solid By,Title,Price,Sizes,Description,Photo URLs,URL_Product
92762754,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED SLAYERS Oversized Tshirt,"1,399",S|M|L|XL|XXL,Boxy/Oversized fit t-shirts 100% Soft Combed Cotton 240 GSM FRENCH TERRY FABRIC Side seamed Single Jersey Fabric Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be325864a2114ef0594c99/7a5196_197b90208bda4db39a78f0095c8edb7f-mv2-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be325864a2114ef0594c5a/7a5196_1857c7dc099d49428dc3167c1e32ef11-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-slayers-oversized-tshirt
69581893,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Eren Tatakae Oversized Anime T-shirt,949,S|M|L|XL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Introducing the must-have addition to your Attack on Titan merchandise collection - the Eren Tatake Oversized T-Shirt. Made from premium quality 180 GSM bio-washed cotton, this t-shirt promises a comfortable fit that lasts all day long.
The striking green color of the t-shirt adds to its appeal, while the big Eren print on the back will make you feel like a true member of the Survey Corps. The front right chest design featuring Eren's intense eyes with Japanese typography is sure to grab attention and impress any fan of the series.
To top it off, the right sleeve boasts the iconic logo of the Scout Regiment, further highlighting your love for the Attack on Titan franchise. This t-shirt is perfect for anyone looking to flaunt their passion for the anime, whether it be for a casual streetwear look or for attending an event.
Don't miss out on this unique and stylish piece of Attack on Titan apparel. Get your Eren Tatake Oversized T-Shirt today and show off your fandom in the best way possible! Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be3127744be24f6745ab3c/60-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be3127744be24f6745ab27/59-1800x1800.png",https://www.groovee.in/product/fansarmy-eren-tatakae-oversized-anime-t-shirt
35398557,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Chainsaw Man Anime Hoodie,"1,699",S|M|L|XL,"Description



 Fabric
Richest Indian Cotton.Interior Fleece Fabric is quite gentle & soft on the skin.300 GSM.



Design
This Oversized Anime Hoodie is Designed for Chainsawman fans inspired by Chainsawman  anime. made to describe your fandom for Uzumaki Naruto


Product Details
Brushed interior for superior warmth and comfort.Bungee hood with adjustable drawstrings.Side pockets for essentials.Ribbed round-neck with comfortable ribbed sleeves.Ideal for moderate to heavy winter.




Origin
Crafted & Designed in India


Style Tips
Although Hoodies are versatile enough to pair with almost all kinds of apparel yet wear trek lowers below and complete the look with a messy hair-do.


Wash Care
Cold and gentle machine washDo not use bleach, fabric softenerDo not ironAir dry, or low tumble dry



Delivery & Return Policy
Get free shipping and quick delivery. Pay online and get Flat 7% Off on Prepaid Order. The return or exchange can be done within 10 days after delivery. Taking note of customers' care, we give contactless delivery throughout. For further information refer policy page","https://www.groovee.in/s/637b22156d77cd009523f663/65be321c215925d865114345/62_49c3f4d4-ef83-48f9-a0a9-8a152b0cc26e-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be321c215925d86511434d/61_23dcefd9-0b6d-40a8-a2c7-2e61dca321a7-1800x1800.jpg",https://www.groovee.in/product/fansarmy-chainsaw-man-anime-hoodie
71132305,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Blue lock Oversize Sweatshirt,"1,399",S|M|L|XL,"Description



 Fabric
Richest Indian Cotton.Interior Fleece Fabric is quite gentle & soft on the skin.300 GSM.



Design
Introducing the new ""Bluelock"" oversized sweatshirt in a stylish blue color. This sweatshirt is made of high-quality 350GSM cotton fleece, ensuring a soft and comfortable feel, as well as warmth. The oversized fit allows for a relaxed and casual look, making it perfect for everyday wear. The back of the sweatshirt features a large, bold print of the ""Bluelock"" logo & player in black and, making a statement for the brand. The front of the sweatshirt has a print, located on the chest. Both sleeves feature a unique typo and number print in black and white, adding a touch of style and making the design stand out. The prints are durable and long-lasting, making it perfect for everyday wear. Be stylish and comfortable at the same time with this ""Bluelock"" oversized sweatshirt.


Product Details
Brushed interior for superior warmth and comfort.Ribbed round neck with comfortable ribbed sleeves.Ideal for moderate to heavy winter.




Origin
Crafted & Designed in India


Style Tips
Although sweatshirts are versatile enough to pair with almost all kinds of apparel yet wear trek lowers below and complete the look with a messy hair-do.


Wash Care
Cold and gentle machine washDo not use bleach, fabric softenerDo not ironAir dry, or low tumble dry



Delivery & Return Policy
Get free shipping and quick delivery. Pay online and get a 7% flat discount on your order. The return or exchange can be done within 10 days after delivery. Taking note of customers' care, we give contactless delivery throughout. For further information refer policy page","https://www.groovee.in/s/637b22156d77cd009523f663/65be32201cd316c544615f05/luffygear5_6-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be32201cd316c544615f04/128-1800x1800.jpg",https://www.groovee.in/product/fansarmy-blue-lock-oversize-sweatshirt
43612763,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED  Nothing Happened O'Tee,"1,499",S|M|L|XL|XXL,"Boxy/Oversized fit t-shirts
100% Soft Combed Cotton
240 GSM FRENCH TERRY FABRIC
Side seamed
Single Jersey Fabric
Made in India","https://www.groovee.in/s/637b22156d77cd009523f663/65be31ba8a14cf7925375948/7a5196_b3810675dd2643708c21ed7b786053e9-mv2-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be31ba8a14cf7925375947/3924c4_64baf07f00474908b46f586f439b68f2-mv2-1800x1800.png",https://www.groovee.in/product/outlined-nothing-happened-o-tee
75856445,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY One Piece Anime Jacket,Out of stock,S|M|L|XL|XXL,"Description



 Fabric
Richest Indian Cotton.Interior Fleece Fabric is quite gentle & soft on the skin.350 GSM.



Design

Bring the power and fun of all luffy, roro and other characters together. with our amazing One Piece all-over printed anime Bomber Jacket.


Product Details
Brushed interior for superior warmth and comfort.Front zipper for easy wear.Ribbed round-neck with comfortable ribbed sleeves.Ideal for moderate to heavy winter.




Origin
Crafted & Designed in India


Style Tips
Although jackets are versatile enough to pair with almost all kinds of apparel yet wear trek lowers below and complete the look with a messy hair-do.


Wash Care
Cold and gentle machine washDo not use bleach, fabric softenerDo not ironAir dry, or low tumble dry



Delivery & Return Policy
Get free shipping and quick delivery. Pay online and Get Flat 7% Off on Prepaid Orders. The return or exchange can be done within 10 days after delivery. Taking note of customers' care, we give contactless delivery throughout. For further information refer policy page","https://www.groovee.in/s/637b22156d77cd009523f663/65be310b9a92d978bb6b439d/83_d49f44c8-9981-4ec7-8d58-5ee3dede93bc-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be310b9a92d978bb6b439f/84_bdd62276-f7c9-4996-95f8-603c09562271-1800x1800.jpg",https://www.groovee.in/product/fansarmy-one-piece-anime-jacket
36804675,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED LUFFY SWEATSHIRT,"1,399",S|M|L|XL|XXL,Unisex Regular Fit Sweatshirts 100% Combed Cotton 300 GSM Bio washed heavyweight fabric Fleece fabric Side-seamed Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be3277744be24f67460e51/3924c4_8d814bb2a3d54f4698d1ce08cf700561-mv2-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be3278744be24f67460e59/3924c4_8e6ed25c3abf46b58fcdec75feedc0f2-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-luffy-sweatshirt
55944430,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Supreme Itachi Oversize Anime T-shirt,999,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Bring out the Itachi uchiha's most powerful ninjutsu 'Amaterasu' and become a supreme Uchiha. Up your style and fandom game with a Supreme Itachi Uchiha oversize t-shirt. Shop and add some coolness and power to your wardrobe. Fans Army is the only place in India where you can buy these awesome anime oversized T-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be30ad1cd316c544610974/finalboth-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30ad1cd316c544610976/nacksit-1800x1800.jpg",https://www.groovee.in/product/fansarmy-supreme-itachi-oversize-anime-t-shirt
55699645,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Ultra Instinct Goku Oversized Anime T shirt,999,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Turn in your most powerful form to fight with Goku against the jeren with our amazing mastered ultra instinct Goku oversize anime t-shirt. Fans Army is the only place in India where you can buy these awesome anime t-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be30b131c5e8c4e16cfd18/16_81611480-ace8-4d8b-a817-973fe4b305cb-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30b131c5e8c4e16cfd19/17_290fefff-33b9-4df8-9bcc-c283d9ec3b5f-1800x1800.jpg",https://www.groovee.in/product/fansarmy-ultra-instinct-goku-oversized-anime-t-shirt
44341541,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Kakashi Side Face T-shirt,599,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime Collection in India ""Kakashi T-shirt. Bring the power of Copy Ninja With Our Kakashi T-shirt.""","https://www.groovee.in/s/637b22156d77cd009523f663/65be303be48113d8e4ce91e2/kakashitshirt1_dfa6020b-02e1-4cda-9b36-c4b92407ea06-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be303ce48113d8e4ce921b/kakashitshirt-1800x1800.jpg",https://www.groovee.in/product/fansarmy-kakashi-side-face-t-shirt
95513430,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED KAZEKAGE HOODIE,"2,818",S|M|L|XL|XXL,Unisex Regular Fit Hoodie 100% Combed Cotton 300 GSM Bio washed heavyweight fabric Fleece fabric Side-seamed Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be326795bf8ec4daf57895/3924c4_afe559d5098c4527b22a3a175a6473a8-mv2-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be326795bf8ec4daf578ac/3924c4_794c7474be7a4d34881253d094c67a57-mv2-1800x1800.png",https://www.groovee.in/product/outlined-kazekage-hoodie
20919011,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Tokyo Revengers Draken Anime Tank Top,499,S|M|L|XL|XXL,"Description:-

Style:- Classic, Stylish, and Great regular fit guaranteed – every single time.

Unisex Fit: Perfect fit for both Men and Women.

Fabric:- This tank top is made of premium quality 100% Pure Cotton with advanced. Bio-washed and Super Fine Combing method. No shrinkage and cotton shagginess after wash.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness 

Design Brief:-  Be a powerful rider and fighter be proud of Toman. Join The Gang with our Tokyo Revengers Draken Anime Tank Tops. Fight the Walhalla with Draken and fight the summer with these tank tops. Shop Tokyo Revengers Anime Tank Tops Online India.
Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be308b95bf8ec4daf4fe40/69_1703186c-6ea3-4efc-930f-afd8ef059979-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be308b95bf8ec4daf4fe17/66_b8a352c7-e5fb-4004-9f8d-f234ba03934d-1800x1800.jpg",https://www.groovee.in/product/fansarmy-tokyo-revengers-draken-anime-tank-top
42696455,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Scout Regiment Titan T-shirt,649,S|M|L|XL|XXL,"DescriptionStyleRegular Fit: Fits just right - not too tight, not too loose. Unisex Fit: Perfect fit for both Men and Women.Fabric100% Cotton Single Jersey and bio-washed.• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in ShadeDesign BriefAttack On Titan T-shirt Merchandise. The Perfect T-shirt to Describe your Madness for Attack On Titan  Anime Shop Mikasa, Eren Levi and Titan Tshirts. Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be30e495bf8ec4daf511ba/attack-on-titan-logo-tshirt-black-fold-793808_l-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30e495bf8ec4daf511bb/attack-on-titan-logo-tshirt-black-front-402728_l-1800x1800.jpg",https://www.groovee.in/product/fansarmy-scout-regiment-titan-t-shirt
38358329,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Naruto Seal T-shirt,649,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime Collection in India ""Kakashi T-shirt. Bring the power of Copy Ninja With Our Kakashi T-shirt.""  

Delivery & Return Policy

Pay online & get free shipping. Cash Collection Charges applicable. All products are applicable for return. Customers can return their order within 10 days of the order delivery check return and refund policy for more information.","https://www.groovee.in/s/637b22156d77cd009523f663/65be30389a92d978bb6b1e4e/narutosealtshirt_42db28b7-3b90-4ef9-9873-47f0414496c5-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30389a92d978bb6b1e3a/narutosealtshirt-1-1800x1800.jpg",https://www.groovee.in/product/fansarmy-naruto-seal-t-shirt
94187294,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Insouke Demon Slayer Anime Over Sized T-shirt,899,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Introducing our Inosuke Demon Slayer Oversized T-Shirt. Made from 180 GSM bio-washed cotton, it offers exceptional comfort. The big back print features Inosuke in manga style, while the front chest has a small Inosuke logo. The sleeves showcase Japanese typography. Express your love for Demon Slayer with this bold and comfortable t-shirt. Fans Army is the only place in India where you can buy these awesome anime t-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be313afabaaa78b47a7fc0/52_6dec96eb-3d58-4f17-8696-fa68f4f6a49c-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be313afabaaa78b47a7fbb/51_e95d9860-80aa-4fbb-94dc-1b989bd4f5f7-1800x1800.jpg",https://www.groovee.in/product/fansarmy-insouke-demon-slayer-anime-over-sized-t-shirt
27247346,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Ryomen Sukuna Over Sized Anime T-shirt,999,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Show your support for King of Curses - Ryomen Sukuna and Bring the power of sukuna with this awesome Oversized T-shirt. Fans Army is the only place in India where you can buy these awesome anime t-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be308231c5e8c4e16cf50a/29-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be308331c5e8c4e16cf52e/28-1800x1800.jpg",https://www.groovee.in/product/fansarmy-ryomen-sukuna-over-sized-anime-t-shirt
73380804,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Seal X Kakashi T-shirt Combo,"1,199",S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Shop The Kakashi X Naruto Seal T-shirt Combo. The Best Naruto T-shirt Collection Available in India.   Wash Care:- Don’t Bleach & Wring • Dry in Shade.","https://www.groovee.in/s/637b22156d77cd009523f663/65be301f8713e74ef735dcce/sealtshirt_1800x1800_02f4dbff-5d40-4109-b692-f210959b5530-480x480.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be301f8713e74ef735dcbf/sealtshirt_1800x1800_43dbbfe9-c0fb-44aa-badd-7231f5297724-480x480.jpg",https://www.groovee.in/product/fansarmy-seal-x-kakashi-t-shirt-combo
99316079,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED  Yellow Flash of Konoha O'TEE,"1,499",S|M|L|XL|XXL,"Boxy/Oversized fit t-shirts
100% Soft Combed Cotton
240 GSM FRENCH TERRY FABRIC
Side seamed
Single Jersey Fabric
Made in India","https://www.groovee.in/s/637b22156d77cd009523f663/65be31ba1cd316c544614732/7a5196_813eb12235ac49d7be1921510c3493ec-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31ba1cd316c544614725/7a5196_1c43dae2ca3c493f80087c97caaf7a8a-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-yellow-flash-of-konoha-o-tee
83525739,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Mystery T-shirt,Out of stock,S|M|L|XL|XXL,"It is available on prepaid only.


Design Brief:- .
Introducing the new Mystery tee!
It is available on prepaid only. You can pick the size and quantity of the tee at a super discounted price and we'll send you a random design.

Unfortunately, we will not be able to accommodate any special requests for the mystery tee (which also includes leaving out specific designs or subject matter).


Please also keep in mind that purchase history is not taken into consideration when sending out the mystery tee. Typically we try to avoid duplicate designs in orders. We will not be accepting exchanges on mystery tees and will only take up cases in the event of any manufacturing defects.


Limited quantities are available, so hurry!



Style:- Classic, Stylish, and Great regular fit guaranteed – every single time.

Unisex Fit: Perfect fit for both Men and Women.

Fabric:- T-shirt is made of premium quality 100% Pure Cotton with advanced. Bio-washed and Super Fine Combing method. No shrinkage and cotton shagginess after wash.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness 


Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be317d64a2114ef0591054/4_e9d40dbf-02d6-4083-ba28-c035d2780e7f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be317e64a2114ef059108d/3_0b354f9b-4eca-44f4-afab-a1e3c476cc1e-1800x1800.jpg",https://www.groovee.in/product/fansarmy-mystery-t-shirt
97269155,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Naruto X Kurama AOP T-shirt,999,S|M|L|XL|XXL,"Style:- Classic, Stylish, and Great regular fit guaranteed – every single time.

Unisex Fit: Perfect fit for both Men and Women.

Fabric:-
180 GSM Poly-Cotton Blend Single Jersey and Bio-washed. • Sublimation Printed.

• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade.


Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade

Design Brief:- Bring the power of Nine tail beast Naruto X Kurama. with our amazing Naruto Kurama all-over printed anime t-shirt. Fans Army is the only place in India where you can buy this awesome anime t-shirt.
Note:- Slightly colour may vary due to display resolution and photography lights.","https://www.groovee.in/s/637b22156d77cd009523f663/65be30a936839e7924b7536e/62_ec4230c2-e5f5-4913-b500-fc0b23fa7900-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30a936839e7924b7536d/gojosatoru_23-1800x1800.jpg",https://www.groovee.in/product/fansarmy-naruto-x-kurama-aop-t-shirt
25902218,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Kakashi Naruto Anime Navy T-shirt,549,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime Collection in India ""Kakashi T-shirt. Bring the power of Copy Ninja With Our Kakashi T-shirt.""  

Delivery & Return Policy

Pay online & get free shipping. Cash Collection Charges applicable. All products are applicable for return. Customers can return their order within 10 days of the order delivery check return and refund policy for more information.","https://www.groovee.in/s/637b22156d77cd009523f663/65be3034cc8b354f60beeb3d/folded-sweatshirt-mockup-329874_l-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be3033cc8b354f60beeb34/t-shirt-mock-up-front-348893_l-1800x1800.jpg",https://www.groovee.in/product/fansarmy-kakashi-naruto-anime-navy-t-shirt
35078644,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Naruhina Oversize Anime T-shirt,899,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Bring the chemistry and fandom live of Naruto and Hinata together with our amazing NaruHina anime oversize t-shirt from naruto series. Shop and add some coolness and cuteness to your wardrobe with our newly launched color. Fans Army is the only place in India where you can buy these awesome anime oversized T-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be30b41cd316c544610ab0/19_149814c3-8dd3-4ba3-ae5c-8139ac566a8b-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30b41cd316c544610ab7/20_606f0983-c396-44cd-9806-cd6217668d7c-1800x1800.jpg",https://www.groovee.in/product/fansarmy-naruhina-oversize-anime-t-shirt
22864596,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED  BLACK FOOT OVERSIZED TSHIRT,"1,499",S|M|L|XL|XXL,"Boxy/Oversized fit t-shirts
100% Soft Combed Cotton
240 GSM FRENCH TERRY FABRIC
Side seamed
Single Jersey Fabric
Made in India","https://www.groovee.in/s/637b22156d77cd009523f663/65be31b69a92d978bb6b65ac/3924c4_0307a136b9ec4450ab24cf99e2785fa6-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31b59a92d978bb6b65ab/3924c4_cc8ed49a224d48cc843e3ad2aaf18eb5-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-black-foot-oversized-tshirt
72777711,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Solid Sky Blue Oversize T-shirt,799,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Introducing our Solid Sky Blue Oversized T-Shirt, the perfect addition to any stylish man's streetwear wardrobe. Made from high-quality 180 GSM bio-washed cotton fabric, this t-shirt has a smooth feather feel that ensures maximum comfort all day long.
The baggy fit of this t-shirt is perfect for a laid-back streetwear style, giving you a relaxed and trendy look. The pastel Sky Blue color adds a touch of sophistication to your outfit and makes it a versatile piece that can be easily paired with a variety of outfits, making it a staple in any man's wardrobe.
This oversized t-shirt is incredibly versatile and can be worn with multiple outfits. Pair it with your favorite distressed jeans and sneakers for a casual daytime look or layer it under a denim jacket for a more elevated style.
The pastel peach color of this t-shirt is perfect for adding a pop of color to your streetwear style. As a pastel shade, Sky Blue is subtle yet bold and adds a touch of freshness to your look. Additionally, pastel shades like peach have been known to have a calming effect on the mind and help relieve stress, making it a great color to wear during a busy day.
Our Solid Sky Blue Oversized T-Shirt is the perfect combination of comfort, style, and the benefits of wearing a calming pastel color. So why wait? Add this essential piece to your collection today and experience the ultimate in comfort and style!","https://www.groovee.in/s/637b22156d77cd009523f663/65be3114e48113d8e4ceaf00/35_2d2b0f54-4100-4664-8435-c70d3bc3fa23-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be3114e48113d8e4ceaf06/33_6681e29c-2c37-4eb8-ac92-dda292b3d97a-1800x1800.jpg",https://www.groovee.in/product/fansarmy-solid-sky-blue-oversize-t-shirt
