Product ID,Brand,Category,Solid By,Product Detail,Title,Price,Sizes,Description,Photo URLs,URL_Product
68078948,Groovee,Women,Sold by: ENNOBLE,N/A,ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e3b8713e74ef7355dc8/img_1092-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e3b8713e74ef7355dc4/img_1091-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-15
50730895,Groovee,Women,Sold by: KhwaabDesign,N/A,"""TO BE LOVED "" Layered Dress","4,500",XS|S|M|L|XL|XXL|XXXL|XXXL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be31e18a14cf79253763a6/img_0938-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31e08a14cf7925376368/img_0934-1800x1800.jpg",https://www.groovee.in/product/-to-be-loved-layered-dress
92367786,Groovee,Women,Sold by: ENNOBLE,N/A,ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e1b215925d865108460/img_2632-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e1b215925d865108464/img_2617-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-37
11966799,Groovee,Women,Sold by: BITTERLIME,N/A,BITTERLIME Women's Pleated Neck Top With A-line Skirt Set - Mustard,"1,999",S|M|L|XL|XXL,"This clothing set consists of top and skirt Yellow Mustard solid top, has a round neck, short sleeves Black solid skirt, has a slip-on closure, tie-up on the front","https://www.groovee.in/s/637b22156d77cd009523f663/65be2ba1215925d8651029a8/blmg20281percent20percent286percent29-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2ba1215925d865102996/blmg20281percent20percent282percent29-1800x1800.jpg",https://www.groovee.in/product/women-s-pleated-neck-top-with-a-line-skirt-set-2
84292248,Groovee,Women,Sold by: BITTERLIME,N/A,Bitterlime Blue Georgette Fit & Flare Midi Dress - Blue,"2,499",S|M|L|XL|XXL,"Blue colour solid Fit & Flare Midi Dress  has a  Attach Lining, V-neck, Flared Detail And Tie-up Back .","https://www.groovee.in/s/637b22156d77cd009523f663/65be2bf48207f4d8c37da740/2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2bf38207f4d8c37da725/3-1800x1800.jpg",https://www.groovee.in/product/bitterlime-blue-georgette-fit-and-flare-midi-dress
24528966,Groovee,Women,Sold by: ENNOBLE,N/A,ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e238207f4d8c37df5a7/img_2723-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e238207f4d8c37df5a6/img_2718-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-32
80553413,Groovee,Women,Sold by: BITTERLIME,N/A,Bitterlime Printed Shirt Collar Georgette Tunic - Brown,"1,999",S|M|L|XL|XXL,"Brown and Black colour printed tunic , has a  Attach Lining, Shirt collar, Three-quarter sleeves, button closure and additional belt.","https://www.groovee.in/s/637b22156d77cd009523f663/65be2bde36839e7924b686f5/3-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2bde36839e7924b686eb/2-1800x1800.jpg",https://www.groovee.in/product/bitterlime-printed-shirt-collar-georgette-tunic-1
10531786,Groovee,Women,Sold by: BITTERLIME,N/A,BITTERLIME Women Checked Cotton Flannel Shirt - Pink,"2,999",S|M|L|XL,"Soft, Checked Cotton Flannel Shirt With A Turn-Down Collar, Buttons Down The Front And A Yoke At The Back. Gently Dropped Shoulders, Long Sleeves With Link Button And A Rounded Hem.","https://www.groovee.in/s/637b22156d77cd009523f663/65be2c0036839e7924b68a11/3-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2bff36839e7924b68a05/2-1800x1800.jpg",https://www.groovee.in/product/women-checked-cotton-flannel-shirt-3
76209150,Groovee,Women,Sold by: BITTERLIME,N/A,BITTERLIME Navy Blue Solid Ruffle Georgette Dobby Top - Navy Blue,"1,499",XS|S|M|L|XL|XXL,"Navy Blue Georgette Dobby Top , Has a Round Neck ,Ruffle Sleeves And Attached Lining","https://www.groovee.in/s/637b22156d77cd009523f663/65be2c5b9a92d978bb6a88d1/2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2c5b9a92d978bb6a88ce/1-1800x1800.jpg",https://www.groovee.in/product/navy-blue-solid-ruffle-georgette-dobby-top
84734752,Groovee,Women,Sold by: ENNOBLE,N/A,TIE DYE TEE FOR WOMEN IN PURE COTTON FABRIC WITH RELAXED FIT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e0036839e7924b6ca33/img_2818-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e0136839e7924b6ca3d/img_2815-1800x1800.jpg",https://www.groovee.in/product/tie-dye-tee-for-women-in-pure-cotton-fabric-with-relaxed-fit-8
